t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
96.992,2652,0,1083,2652
97.098,2652,0,1083,2652
97.205,2808,0,1201,2808
97.311,2849,0,1201,2849
97.417,2849,0,1241,2849
97.522,2728,0,1163,2728
97.628,2849,0,1241,2849
97.734,2768,0,1243,2768
97.840,2728,0,1123,2728
97.946,2728,0,1163,2728
98.052,2728,0,1123,2728
98.158,2728,0,1163,2728
98.264,2849,0,1282,2849
98.370,2612,0,1003,2612
98.476,2768,0,1203,2768
98.582,2612,0,1003,2612
98.688,2768,0,1163,2768
98.794,2572,0,1043,2572
98.900,2768,0,1203,2768
99.006,2648,0,1043,2648
99.112,2688,0,1083,2688
99.217,2648,0,1043,2648
99.323,2688,0,1083,2688
99.429,2648,0,1043,2648
99.535,2929,0,1402,2929
99.641,2652,0,1043,2652
99.747,2768,0,1203,2768
99.853,2612,0,1043,2612
99.959,2808,0,1203,2808
100.065,2612,0,1043,2612
100.171,2768,0,1241,2768
100.278,2688,0,1083,2688
100.384,2648,0,1083,2648
100.490,2652,0,1043,2652
100.596,2652,0,1083,2652
100.702,2608,0,1043,2608
100.808,2652,0,1083,2652
100.915,2728,0,1163,2728
101.020,2728,0,1123,2728
101.127,2688,0,1083,2688
101.233,2688,0,1123,2688
101.339,2688,0,1123,2688
101.444,2728,0,1123,2728
101.550,2849,0,1241,2849
101.656,2608,0,1083,2608
101.763,2808,0,1241,2808
101.869,2728,0,1203,2728
101.975,2768,0,1203,2768
102.081,2612,0,1043,2612
102.187,2849,0,1241,2849
102.293,2688,0,1083,2688
102.398,2688,0,1123,2688
102.504,2652,0,1043,2652
102.610,2849,0,1203,2849
102.716,2688,0,1083,2688
102.822,2969,0,1402,2969
102.928,2648,0,1083,2648
103.034,2768,0,1203,2768
103.140,2688,0,1123,2688
103.246,2768,0,1203,2768
103.352,2652,0,1043,2652
103.459,2768,0,1241,2768
103.565,2572,0,882,2572
103.671,2491,0,763,2491
103.777,2451,0,763,2451
103.884,2491,0,882,2491
103.999,1932,40,483,1932
