t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
96.829,2929,0,1402,2929
96.935,3049,0,1522,3049
97.041,2969,0,1442,2969
97.147,2969,0,1442,2969
97.253,2969,0,1402,2969
97.359,2969,0,1442,2969
97.465,2969,0,1402,2969
97.571,2969,0,1442,2969
97.677,2929,0,1402,2929
97.782,2969,0,1442,2969
97.888,2969,0,1442,2969
97.994,3124,0,1602,3124
98.100,3009,0,1442,3009
98.206,3044,0,1522,3044
98.312,2969,0,1442,2969
98.418,2969,0,1442,2969
98.524,2969,0,1402,2969
98.629,2969,0,1442,2969
98.735,2969,0,1402,2969
98.841,2929,0,1442,2929
98.947,2929,0,1442,2929
99.053,2969,0,1442,2969
99.159,2969,0,1442,2969
99.265,2969,0,1402,2969
99.371,2969,0,1402,2969
99.477,2969,0,1442,2969
99.582,2969,0,1442,2969
99.688,2969,0,1402,2969
99.794,2969,0,1442,2969
99.900,2969,0,1442,2969
100.006,2969,0,1402,2969
100.112,2929,0,1442,2929
100.218,2969,0,1442,2969
100.323,2969,0,1402,2969
100.429,2969,0,1402,2969
100.535,2969,0,1442,2969
100.641,2969,0,1442,2969
100.747,2969,0,1442,2969
100.853,2969,0,1402,2969
100.958,2969,0,1402,2969
101.064,2969,0,1442,2969
101.170,2969,0,1442,2969
101.276,2969,0,1402,2969
101.382,2929,0,1442,2929
101.487,2969,0,1442,2969
101.593,2969,0,1442,2969
101.699,2969,0,1442,2969
101.805,2929,0,1402,2929
101.911,2969,0,1442,2969
102.016,2969,0,1442,2969
102.122,2969,0,1442,2969
102.228,2929,0,1402,2929
102.334,3009,0,1442,3009
102.440,3124,0,1562,3124
102.546,2969,0,1442,2969
102.652,3009,0,1482,3009
102.758,3009,0,1482,3009
102.863,3009,0,1442,3009
102.969,2969,0,1442,2969
103.075,2929,0,1442,2929
103.181,2969,0,1442,2969
103.287,2969,0,1442,2969
103.393,2969,0,1442,2969
103.510,1851,0,402,1851
